graph_id,sheet_id,reason,n_rooms,program
APT_FP_3c36d0f4_17446927_u0,APT_FP_3c36d0f4_17446927,missing_essential:주방,7,발코니:1;현관:1;화장실:1;거실:1;실외기실:1;침실:2
APT_FP_dec286b5_17446927_u0,APT_FP_dec286b5_17446927,missing_essential:주방,10,실외기실:1;발코니:1;거실:1;침실:3;화장실:2;현관:1;드레스룸:1
APT_FP_dec286b5_17446927_u3,APT_FP_dec286b5_17446927,missing_essential:주방,12,발코니:1;화장실:2;드레스룸:1;침실:3;기타:2;현관:1;실외기실:1;거실:1
APT_FP_cc9dbce9_17446927_u1,APT_FP_cc9dbce9_17446927,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_fbe008a6_17446927_u1,APT_FP_fbe008a6_17446927,missing_essential:주방,10,거실:1;침실:3;화장실:2;현관:1;발코니:1;드레스룸:1;실외기실:1
APT_FP_fbe008a6_17446927_u3,APT_FP_fbe008a6_17446927,missing_essential:주방,10,실외기실:1;거실:1;침실:3;화장실:2;발코니:1;현관:1;드레스룸:1
APT_FP_52e15d93_17446927_u0,APT_FP_52e15d93_17446927,missing_essential:주방,11,화장실:2;현관:1;발코니:1;실외기실:1;거실:1;침실:3;드레스룸:1;기타:1
APT_FP_738399b7_17446927_u0,APT_FP_738399b7_17446927,"missing_essential:거실,침실,주방",3,기타:1;화장실:1;현관:1
APT_FP_0fa7e16d_17446927_u1,APT_FP_0fa7e16d_17446927,missing_essential:주방,10,드레스룸:1;실외기실:1;거실:1;화장실:2;침실:3;현관:1;발코니:1
APT_FP_0fa7e16d_17446927_u2,APT_FP_0fa7e16d_17446927,missing_essential:주방,12,화장실:2;드레스룸:1;침실:3;기타:2;현관:1;실외기실:1;거실:1;발코니:1
APT_FP_977e2d56_17434935_u0,APT_FP_977e2d56_17434935,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_efb1ef5f_17446927_u1,APT_FP_efb1ef5f_17446927,missing_essential:주방,10,침실:3;실외기실:1;거실:1;드레스룸:1;화장실:2;현관:1;발코니:1
APT_FP_f0f19ddb_17447720_u0,APT_FP_f0f19ddb_17447720,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
,APT_FP_36d6f595_17434935,no_unit_with_entrance,15,
APT_FP_f6193356_17446927_u0,APT_FP_f6193356_17446927,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
APT_FP_5dbf9f46_17446927_u3,APT_FP_5dbf9f46_17446927,missing_essential:주방,10,드레스룸:1;실외기실:1;거실:1;침실:3;화장실:2;발코니:1;현관:1
,APT_FP_ca2d2b4f_17446927,no_unit_with_entrance,21,
,APT_FP_f498a013_17441963,no_unit_with_entrance,28,
APT_FP_f498b8a4_17446927_u0,APT_FP_f498b8a4_17446927,missing_essential:주방,15,다목적공간:1;침실:4;드레스룸:2;기타:4;현관:1;화장실:2;거실:1
,APT_FP_d0d50a84_17441963,no_unit_with_entrance,23,
APT_FP_bf4cb28e_17446927_u2,APT_FP_bf4cb28e_17446927,missing_essential:주방,10,현관:1;거실:1;침실:3;화장실:2;드레스룸:1;발코니:1;실외기실:1
APT_FP_88d9f38c_17446927_u1,APT_FP_88d9f38c_17446927,missing_essential:주방,10,드레스룸:1;실외기실:1;거실:1;침실:3;화장실:2;현관:1;발코니:1
APT_FP_29abad72_17446927_u2,APT_FP_29abad72_17446927,missing_essential:주방,12,거실:1;침실:3;화장실:2;기타:2;발코니:1;현관:1;실외기실:1;드레스룸:1
APT_FP_98925369_17446927_u2,APT_FP_98925369_17446927,missing_essential:주방,10,드레스룸:1;실외기실:1;거실:1;화장실:2;침실:3;현관:1;발코니:1
,APT_FP_3d03af1c_17434935,no_unit_with_entrance,14,
APT_FP_a355113a_17446927_u2,APT_FP_a355113a_17446927,missing_essential:주방,10,침실:3;화장실:2;실외기실:1;거실:1;드레스룸:1;발코니:1;현관:1
APT_FP_9ac120b3_17434935_u0,APT_FP_9ac120b3_17434935,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_594b5975_17434935_u0,APT_FP_594b5975_17434935,missing_essential:주방,12,실외기실:1;드레스룸:2;화장실:2;현관:1;침실:4;거실:1;발코니:1
,APT_FP_9686514a_17446927,no_unit_with_entrance,19,
APT_FP_2d754315_17446927_u0,APT_FP_2d754315_17446927,missing_essential:주방,10,현관:1;발코니:1;화장실:2;침실:3;실외기실:1;거실:1;드레스룸:1
APT_FP_6347ecaf_17446927_u0,APT_FP_6347ecaf_17446927,missing_essential:주방,15,침실:4;기타:4;화장실:2;드레스룸:2;현관:1;거실:1;다목적공간:1
,APT_FP_497fa7e7_17446927,no_unit_with_entrance,17,
APT_FP_c543e5d9_17446927_u0,APT_FP_c543e5d9_17446927,"missing_essential:거실,침실,주방",2,화장실:1;현관:1
APT_FP_86e7e566_17446927_u1,APT_FP_86e7e566_17446927,missing_essential:주방,10,실외기실:1;드레스룸:1;화장실:2;침실:3;현관:1;발코니:1;거실:1
,APT_FP_4bf3b966_17446927,no_unit_with_entrance,20,
,APT_FP_84a0246d_17447720,no_unit_with_entrance,47,
APT_FP_293ef39f_17446927_u1,APT_FP_293ef39f_17446927,missing_essential:주방,15,드레스룸:2;기타:4;침실:4;현관:1;화장실:2;거실:1;다목적공간:1
APT_FP_2bb79777_17446927_u1,APT_FP_2bb79777_17446927,missing_essential:주방,14,기타:4;실외기실:1;현관:1;침실:2;화장실:2;거실:1;드레스룸:1;발코니:2
,APT_FP_0f49a764_17441963,no_unit_with_entrance,10,
,APT_FP_b47260e1_17446941,no_unit_with_entrance,14,
,APT_FP_36da88dc_17446927,no_unit_with_entrance,19,
APT_FP_0626b8fb_17446927_u0,APT_FP_0626b8fb_17446927,missing_essential:주방,14,기타:4;실외기실:1;거실:1;화장실:2;발코니:2;침실:2;현관:1;드레스룸:1
APT_FP_999b1b0c_17446927_u0,APT_FP_999b1b0c_17446927,"missing_essential:거실,주방",4,화장실:1;실외기실:1;현관:1;침실:1
APT_FP_e37e7412_17446927_u0,APT_FP_e37e7412_17446927,missing_essential:주방,18,침실:4;발코니:5;거실:1;실외기실:1;화장실:3;드레스룸:2;기타:1;현관:1
,APT_FP_dbbfb00a_17436388,no_unit_with_entrance,18,
,APT_FP_8ec7d423_17434935,no_unit_with_entrance,34,
APT_FP_df744e50_17438443_u1,APT_FP_df744e50_17438443,missing_essential:주방,13,드레스룸:2;기타:1;현관:1;발코니:2;침실:3;화장실:2;실외기실:1;거실:1
,APT_FP_8439362b_17438514,no_unit_with_entrance,20,
APT_FP_a3410c3d_17438514_u0,APT_FP_a3410c3d_17438514,missing_essential:주방,7,현관:1;화장실:2;침실:2;발코니:1;거실:1
,APT_FP_2a73f509_17434935,no_unit_with_entrance,18,
,APT_FP_dd576093_17441963,no_unit_with_entrance,26,
APT_FP_0fb1b907_17446927_u3,APT_FP_0fb1b907_17446927,missing_essential:주방,12,침실:3;실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1;현관:1
APT_FP_adcb3213_17446927_u2,APT_FP_adcb3213_17446927,missing_essential:주방,10,침실:3;드레스룸:1;화장실:2;거실:1;실외기실:1;현관:1;발코니:1
APT_FP_ffb84618_17446927_u3,APT_FP_ffb84618_17446927,missing_essential:주방,12,거실:1;기타:2;발코니:1;화장실:2;드레스룸:1;실외기실:1;침실:3;현관:1
APT_FP_cefb364d_17434935_u0,APT_FP_cefb364d_17434935,"missing_essential:거실,주방",7,발코니:1;화장실:2;침실:1;현관:1;실외기실:1;기타:1
,APT_FP_23e24f8c_17434935,no_unit_with_entrance,15,
APT_FP_bb3a91ed_17446927_u2,APT_FP_bb3a91ed_17446927,missing_essential:주방,12,실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1;침실:3;현관:1
APT_FP_b397e0f7_17446927_u2,APT_FP_b397e0f7_17446927,missing_essential:주방,12,화장실:2;발코니:1;기타:2;거실:1;실외기실:1;침실:3;드레스룸:1;현관:1
APT_FP_5b8b6bf3_17438443_u1,APT_FP_5b8b6bf3_17438443,missing_essential:화장실,8,현관:1;기타:1;침실:2;발코니:2;주방:1;거실:1
APT_FP_00b9bbcd_17446927_u1,APT_FP_00b9bbcd_17446927,missing_essential:주방,10,발코니:1;침실:3;실외기실:1;현관:1;화장실:2;거실:1;드레스룸:1
APT_FP_e3abeda2_17434935_u0,APT_FP_e3abeda2_17434935,missing_essential:주방,11,침실:3;거실:1;현관:1;발코니:1;화장실:1;기타:2;실외기실:1;드레스룸:1
APT_FP_44a9bbdc_17446927_u3,APT_FP_44a9bbdc_17446927,missing_essential:주방,12,실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1;침실:3;현관:1
,APT_FP_46a6bb7a_17441963,no_unit_with_entrance,17,
APT_FP_802be8af_17446927_u0,APT_FP_802be8af_17446927,"missing_essential:거실,침실,주방,화장실",3,현관:1;발코니:1;기타:1
APT_FP_75690907_17446927_u0,APT_FP_75690907_17446927,missing_essential:주방,10,드레스룸:1;현관:1;실외기실:1;발코니:1;거실:1;침실:3;화장실:2
APT_FP_4c06a5af_17446927_u1,APT_FP_4c06a5af_17446927,missing_essential:주방,12,현관:1;실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1;침실:3
APT_FP_4c06a5af_17446927_u2,APT_FP_4c06a5af_17446927,missing_essential:주방,12,드레스룸:1;화장실:2;발코니:1;기타:2;거실:1;실외기실:1;침실:3;현관:1
APT_FP_9a5833da_17446927_u3,APT_FP_9a5833da_17446927,missing_essential:주방,10,화장실:2;거실:1;드레스룸:1;현관:1;실외기실:1;침실:3;발코니:1
APT_FP_9b15ea84_17446927_u0,APT_FP_9b15ea84_17446927,"missing_essential:거실,침실,주방,화장실",3,기타:2;현관:1
APT_FP_21dc1cdc_17446927_u0,APT_FP_21dc1cdc_17446927,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
,APT_FP_d54c9d4b_17434935,no_unit_with_entrance,13,
APT_FP_9749d985_17446927_u1,APT_FP_9749d985_17446927,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_1934c91c_17446927_u0,APT_FP_1934c91c_17446927,missing_essential:주방,15,기타:4;화장실:2;침실:4;드레스룸:2;현관:1;거실:1;다목적공간:1
APT_FP_b5e6cc77_17446927_u0,APT_FP_b5e6cc77_17446927,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
,APT_FP_636af347_17434935,no_unit_with_entrance,15,
,APT_FP_15a52d7d_17446927,no_unit_with_entrance,41,
APT_FP_c7cb93e7_17441963_u0,APT_FP_c7cb93e7_17441963,"missing_essential:거실,주방,화장실",2,침실:1;현관:1
APT_FP_cefe048d_17438443_u0,APT_FP_cefe048d_17438443,missing_essential:주방,11,침실:3;화장실:2;현관:1;실외기실:1;드레스룸:2;기타:1;거실:1
APT_FP_0490047c_17446927_u0,APT_FP_0490047c_17446927,missing_essential:주방,12,침실:3;기타:2;발코니:1;화장실:2;드레스룸:1;현관:1;실외기실:1;거실:1
APT_FP_0490047c_17446927_u3,APT_FP_0490047c_17446927,missing_essential:주방,10,드레스룸:1;실외기실:1;화장실:2;거실:1;침실:3;현관:1;발코니:1
APT_FP_eec57783_17434935_u0,APT_FP_eec57783_17434935,missing_essential:주방,10,화장실:2;발코니:2;기타:1;현관:1;침실:2;드레스룸:1;거실:1
,APT_FP_7c60e524_17434935,no_unit_with_entrance,11,
APT_FP_94434b20_17446927_u0,APT_FP_94434b20_17446927,missing_essential:주방,10,드레스룸:1;실외기실:1;거실:1;화장실:2;침실:3;현관:1;발코니:1
APT_FP_9b253ab6_17434935_u0,APT_FP_9b253ab6_17434935,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
APT_FP_2e8bbf40_17434935_u0,APT_FP_2e8bbf40_17434935,missing_essential:거실,14,발코니:2;침실:2;기타:4;화장실:2;주방:2;현관:2
APT_FP_9008081d_17446927_u1,APT_FP_9008081d_17446927,missing_essential:주방,12,현관:1;침실:3;실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1
APT_FP_58603fdf_17434935_u0,APT_FP_58603fdf_17434935,missing_essential:주방,6,발코니:1;현관:1;침실:1;화장실:1;거실:1;실외기실:1
APT_FP_9880b261_17438514_u0,APT_FP_9880b261_17438514,missing_essential:주방,6,화장실:2;침실:2;현관:1;거실:1
APT_FP_b3f29ab2_17446941_u1,APT_FP_b3f29ab2_17446941,missing_essential:주방,18,발코니:5;현관:1;침실:4;화장실:3;기타:1;실외기실:1;거실:1;드레스룸:2
APT_FP_5c3bb58e_17434935_u0,APT_FP_5c3bb58e_17434935,missing_essential:주방,10,현관:1;침실:2;발코니:1;실외기실:1;드레스룸:2;화장실:2;거실:1
APT_FP_9c6c5218_17446927_u1,APT_FP_9c6c5218_17446927,missing_essential:주방,10,실외기실:1;거실:1;화장실:2;드레스룸:1;침실:3;현관:1;발코니:1
APT_FP_9c6c5218_17446927_u3,APT_FP_9c6c5218_17446927,missing_essential:주방,12,발코니:1;화장실:2;드레스룸:1;침실:3;기타:2;현관:1;실외기실:1;거실:1
APT_FP_12f2f05c_17447720_u1,APT_FP_12f2f05c_17447720,missing_essential:거실,14,기타:2;침실:3;발코니:3;화장실:2;주방:1;실외기실:1;현관:1;드레스룸:1
,APT_FP_b7091902_17434935,no_unit_with_entrance,34,
APT_FP_b19afda6_17446927_u2,APT_FP_b19afda6_17446927,missing_essential:주방,12,발코니:1;실외기실:1;침실:3;현관:1;화장실:2;거실:1;기타:2;드레스룸:1
APT_FP_c78598ae_17434935_u0,APT_FP_c78598ae_17434935,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
,APT_FP_66c950cc_17434935,no_unit_with_entrance,18,
APT_FP_7d4da0f5_17446927_u1,APT_FP_7d4da0f5_17446927,missing_essential:주방,10,드레스룸:1;침실:3;거실:1;현관:1;화장실:2;발코니:1;실외기실:1
APT_FP_48d709c4_17446927_u0,APT_FP_48d709c4_17446927,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_1fbd123c_17446927_u0,APT_FP_1fbd123c_17446927,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_73786739_17446927_u1,APT_FP_73786739_17446927,missing_essential:주방,15,기타:4;화장실:2;침실:4;드레스룸:2;현관:1;거실:1;다목적공간:1
APT_FP_7a8f0928_17446927_u2,APT_FP_7a8f0928_17446927,missing_essential:주방,10,거실:1;실외기실:1;드레스룸:1;현관:1;발코니:1;화장실:2;침실:3
APT_FP_7a8f0928_17446927_u3,APT_FP_7a8f0928_17446927,missing_essential:주방,12,침실:3;현관:1;실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1
APT_FP_ef3e71c0_17446927_u2,APT_FP_ef3e71c0_17446927,missing_essential:주방,10,드레스룸:1;실외기실:1;거실:1;화장실:2;침실:3;현관:1;발코니:1
,APT_FP_ee0a6a30_17441963,no_unit_with_entrance,18,
,APT_FP_4f45e32a_17441963,no_unit_with_entrance,24,
APT_FP_5a00d433_17446927_u0,APT_FP_5a00d433_17446927,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
APT_FP_946fd900_17446927_u0,APT_FP_946fd900_17446927,missing_essential:주방,10,침실:3;발코니:1;실외기실:1;현관:1;화장실:2;거실:1;드레스룸:1
APT_FP_95394374_17446927_u0,APT_FP_95394374_17446927,missing_essential:주방,11,기타:3;침실:2;화장실:2;현관:1;드레스룸:1;발코니:1;거실:1
APT_FP_2610b5e4_17446927_u3,APT_FP_2610b5e4_17446927,missing_essential:주방,12,거실:1;기타:2;발코니:1;화장실:2;드레스룸:1;실외기실:1;침실:3;현관:1
APT_FP_143d7ab0_17441963_u0,APT_FP_143d7ab0_17441963,missing_essential:주방,11,침실:4;화장실:2;발코니:2;현관:1;거실:1;드레스룸:1
APT_FP_d3660430_17441963_u0,APT_FP_d3660430_17441963,missing_essential:거실,11,화장실:2;기타:1;발코니:2;침실:3;다목적공간:1;현관:1;주방:1
APT_FP_9a5773f9_17438514_u0,APT_FP_9a5773f9_17438514,missing_essential:주방,11,침실:3;드레스룸:2;화장실:2;거실:1;기타:2;현관:1
APT_FP_59381cb3_17446927_u0,APT_FP_59381cb3_17446927,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_b00e74e1_17434935_u3,APT_FP_b00e74e1_17434935,missing_essential:주방,14,침실:3;실외기실:1;기타:1;드레스룸:2;화장실:2;발코니:3;현관:1;거실:1
APT_FP_0f427c6d_17434935_u0,APT_FP_0f427c6d_17434935,missing_essential:주방,14,발코니:3;기타:1;화장실:2;거실:1;드레스룸:2;침실:3;현관:1;실외기실:1
APT_FP_21e33e28_17434935_u1,APT_FP_21e33e28_17434935,missing_essential:주방,16,거실:1;기타:3;드레스룸:2;침실:3;화장실:2;발코니:3;실외기실:1;현관:1
,APT_FP_ccf0b48c_17434935,no_unit_with_entrance,20,
APT_FP_f9e7427d_17446927_u0,APT_FP_f9e7427d_17446927,missing_essential:주방,10,화장실:2;침실:3;현관:1;발코니:1;실외기실:1;거실:1;드레스룸:1
APT_FP_6c6073cc_17446927_u2,APT_FP_6c6073cc_17446927,missing_essential:주방,12,화장실:2;발코니:1;기타:2;거실:1;실외기실:1;침실:3;드레스룸:1;현관:1
APT_FP_42694f82_17446927_u2,APT_FP_42694f82_17446927,missing_essential:주방,10,발코니:1;화장실:2;침실:3;거실:1;실외기실:1;드레스룸:1;현관:1
APT_FP_fb2f06c9_17446927_u0,APT_FP_fb2f06c9_17446927,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_0d39391b_17446927_u2,APT_FP_0d39391b_17446927,missing_essential:주방,10,드레스룸:1;실외기실:1;거실:1;화장실:2;침실:3;현관:1;발코니:1
APT_FP_3fe96b7e_17446927_u1,APT_FP_3fe96b7e_17446927,missing_essential:주방,10,실외기실:1;거실:1;드레스룸:1;화장실:2;침실:3;현관:1;발코니:1
APT_FP_3fe96b7e_17446927_u3,APT_FP_3fe96b7e_17446927,missing_essential:주방,10,침실:3;드레스룸:1;실외기실:1;거실:1;화장실:2;현관:1;발코니:1
APT_FP_07c924f6_17446927_u0,APT_FP_07c924f6_17446927,missing_essential:주방,12,기타:2;발코니:1;화장실:2;드레스룸:1;침실:3;현관:1;실외기실:1;거실:1
,APT_FP_f41f65af_17441963,no_unit_with_entrance,17,
APT_FP_cbbe4d9f_17446927_u1,APT_FP_cbbe4d9f_17446927,missing_essential:주방,10,침실:3;현관:1;화장실:2;거실:1;실외기실:1;발코니:1;드레스룸:1
APT_FP_4ddb2414_17446927_u0,APT_FP_4ddb2414_17446927,missing_essential:주방,12,드레스룸:1;침실:3;기타:2;실외기실:1;거실:1;발코니:1;화장실:2;현관:1
,APT_FP_52bc202c_17441963,no_unit_with_entrance,18,
,APT_FP_1bab9bc8_17434935,no_unit_with_entrance,16,
,APT_FP_d2906435_17434935,no_unit_with_entrance,17,
APT_FP_27834c64_17434935_u0,APT_FP_27834c64_17434935,missing_essential:주방,16,발코니:3;기타:3;침실:3;드레스룸:2;현관:1;거실:1;실외기실:1;화장실:2
APT_FP_0ec20802_17434935_u0,APT_FP_0ec20802_17434935,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
APT_FP_9bba57db_17446927_u0,APT_FP_9bba57db_17446927,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
,APT_FP_5ad079b0_17446927,no_unit_with_entrance,29,
APT_FP_e2011f94_17446927_u0,APT_FP_e2011f94_17446927,"missing_essential:거실,침실,주방",3,현관:1;기타:1;화장실:1
APT_FP_bf36b6d7_17446927_u0,APT_FP_bf36b6d7_17446927,missing_essential:주방,17,발코니:3;거실:1;침실:3;기타:4;화장실:2;드레스룸:1;실외기실:2;현관:1
APT_FP_d49dd224_17446927_u3,APT_FP_d49dd224_17446927,missing_essential:주방,12,실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1;침실:3;현관:1
,DEH_FP_f4c0d010_17442034,no_unit_with_entrance,7,
,DEH_FP_4607bce5_17442034,no_unit_with_entrance,4,
,DEH_FP_31da5402_17442034,no_unit_with_entrance,9,
,DEH_FP_751a4891_17441963,no_unit_with_entrance,13,
DEH_FP_737473f7_17442034_u0,DEH_FP_737473f7_17442034,"missing_essential:거실,침실,주방",2,화장실:1;현관:1
,DEH_FP_cd0e0ff9_17442034,no_unit_with_entrance,6,
,DEH_FP_2408a6ff_17446927,too_few_rooms,1,
,DEH_FP_50bafce0_17442034,no_unit_with_entrance,11,
,DEH_FP_2ba9980e_17442034,no_unit_with_entrance,21,
DEH_FP_995d3d14_17445033_u0,DEH_FP_995d3d14_17445033,missing_essential:침실,7,거실:1;기타:2;다목적공간:1;주방:1;화장실:1;현관:1
DEH_FP_a8f1e5bc_17441963_u0,DEH_FP_a8f1e5bc_17441963,missing_essential:침실,10,기타:5;현관:1;주방:1;화장실:1;다목적공간:1;거실:1
DEH_FP_a3caab88_17442034_u0,DEH_FP_a3caab88_17442034,"missing_essential:거실,침실,주방,화장실",2,현관:2
DEH_FP_290640ec_17442034_u0,DEH_FP_290640ec_17442034,missing_essential:주방,7,거실:1;기타:1;침실:3;현관:1;화장실:1
DEH_FP_e7f8cbf9_17441963_u1,DEH_FP_e7f8cbf9_17441963,missing_essential:주방,11,침실:3;발코니:1;드레스룸:1;화장실:2;거실:1;기타:2;현관:1
DEH_FP_043b7c1e_17442034_u0,DEH_FP_043b7c1e_17442034,"missing_essential:주방,화장실",4,침실:2;현관:1;거실:1
DEH_FP_34196629_17441963_u0,DEH_FP_34196629_17441963,missing_essential:침실,6,거실:1;주방:3;화장실:1;현관:1
,DEH_FP_33e03ccc_17442034,no_unit_with_entrance,9,
,DEH_FP_80222d6c_17442034,no_unit_with_entrance,31,
,DEH_FP_d764bf99_17441963,no_unit_with_entrance,7,
DEH_FP_90eda332_17442034_u0,DEH_FP_90eda332_17442034,missing_essential:주방,13,발코니:5;기타:1;침실:4;거실:1;화장실:1;현관:1
,DEH_FP_49e9396d_17442034,no_unit_with_entrance,12,
,DEH_FP_e64523c8_17442034,no_unit_with_entrance,3,
,DEH_FP_c3686daf_17441963,no_unit_with_entrance,10,
,DEH_FP_ffaeb632_17434935,no_unit_with_entrance,2,
DEH_FP_c89aed2f_17441963_u1,DEH_FP_c89aed2f_17441963,"missing_essential:거실,주방",12,기타:6;화장실:3;드레스룸:1;침실:1;현관:1
,DEH_FP_e1b0ee0a_17442034,no_unit_with_entrance,15,
DEH_FP_f060f237_17442034_u0,DEH_FP_f060f237_17442034,"missing_essential:거실,침실,주방,화장실",2,현관:2
DEH_FP_04d2fc39_17445033_u0,DEH_FP_04d2fc39_17445033,"missing_essential:거실,주방,화장실",2,현관:1;침실:1
,DEH_FP_248dce79_17442034,no_unit_with_entrance,12,
,DEH_FP_760eccfe_17446927,no_unit_with_entrance,3,
DEH_FP_06c0e1c6_17442034_u0,DEH_FP_06c0e1c6_17442034,"missing_essential:거실,침실,주방",3,기타:1;화장실:1;현관:1
,DEH_FP_12bdb0a2_17442034,no_unit_with_entrance,9,
,DEH_FP_25670f87_17442034,no_unit_with_entrance,21,
,DEH_FP_c2e150a5_17442034,no_unit_with_entrance,21,
,DEH_FP_cef30f28_17441963,no_unit_with_entrance,10,
